-0.9445669334275304,-0.9552050396160854,-0.9633497774886849,-0.9228409757986054,-0.981627432991225,-1.0703769156476486,-0.9415115813437251,-0.9289032963839051,-1.050345959137822,-0.9033648173356302,-1.0800077790025915
-0.976481148932308,-0.9910610396875796,-1.0148144625411422,-1.0238495710206812,-0.9199803287448028,-1.0517859529836728,-0.945655678036284,-0.9933328810076676,-1.0385766171610478,-0.9813874702204249,-0.9900220187616108
-0.9209254873096361,-0.9501325319173778,-1.0339022499199295,-0.9299869259293222,-1.0436399798374683,-0.9881880339740388,-0.9193122899946736,-0.8854816110119003,-0.9084734201164406,-0.9488118015505566,-0.860337069362718
-1.0212853189166973,-0.8925004190843464,-0.9923882019271926,-1.0012274454986785,-0.9213526799613752,-0.8942060316244678,-0.9565891662101994,-1.00638212775698,-0.9698732886640866,-0.9213178355798952,-0.9207916844309332
-0.9813717677867356,-0.9471840867751317,-0.9839030453630891,-0.9129039144838836,-0.903107903018787,-0.891541712754043,-0.8551127477381353,-0.9194013853795892,-0.9023102639661849,-0.9186160708751595,-0.9151671219723206
-0.8747663819245219,-0.9098826788903418,-0.9437518230609397,-0.9661381914165328,-0.9611197425459157,-0.9417906847055277,-0.9492227049167503,-0.8199680236550735,-0.9132514936095402,-0.9305465239698375,-1.0043258464964337
-0.9473150369200621,-0.8306487512680553,-0.8091595714819946,-0.9683536847379481,-0.8480122688515908,-0.837572528077214,-0.91905223202657,-0.8338698835485424,-0.9729320967009083,-0.8945937503896235,-0.8847842291518029
-0.8815621478488911,-0.8282626991968917,-0.9645285651555153,-0.8352320377623549,-0.8902797776321268,-0.8585686276002013,-0.886073294373688,-0.8326079869279269,-0.9184589305314478,-0.8505761514108412,-0.9488048172542658
-0.9201181829704228,-0.7848158430849128,-0.8666122738855326,-0.7705411685378908,-0.914621953905107,-0.8622523557776065,-0.8441243359384918,-0.8748956348397405,-0.8463352903233043,-0.7762800784986095,-0.8918358812401326
-0.7385167883979971,-0.8861576717547375,-0.8100558392318467,-0.8783480573623879,-0.8319872987288406,-0.7887137436551241,-0.8130462510012141,-0.8024669558403223,-0.7998467380736666,-0.8070732356830201,-0.81255755306626
-0.7518022775097836,-0.7665814250897016,-0.7295274046898013,-0.855311431552157,-0.7596651836995755,-0.8308920991467245,-0.7541916556118893,-0.9129120962416415,-0.8224281204329974,-0.7750747931565383,-0.850266632809001
-0.8677687432770694,-0.7662766784262715,-0.7439313582100756,-0.7907666538062627,-0.8621576894564411,-0.7570718739464145,-0.7109186264508814,-0.8187399888197838,-0.8837180873099553,-0.8123624276280428,-0.7581608748032084
-0.7692557827561144,-0.7771903822653069,-0.6964615081001198,-0.7716478179549785,-0.7900914761245819,-0.8457040987572095,-0.7045704241786063,-0.7747081399010843,-0.805261000422978,-0.8306656976035771,-0.8526639397511239
-0.8349285073223068,-0.780981140197222,-0.6915978094667845,-0.798846871612087,-0.6590428600298985,-0.6768864065641829,-0.7783582021696758,-0.8188996794043761,-0.8077386801943659,-0.6962898372284907,-0.7029947023895581
-0.8100486560697121,-0.6854050695013997,-0.7794150667414612,-0.7622996079448591,-0.7482670848869999,-0.6864263373194467,-0.6568799628701654,-0.7655700567464098,-0.7048990362452575,-0.6505815972272754,-0.6445497937310107
-0.6979178174788855,-0.6513987402540478,-0.7132926500038645,-0.7127331483592798,-0.783629873907769,-0.8087198474399255,-0.7360670618993755,-0.6472443509033623,-0.7032025460205973,-0.7543194137642046,-0.7047544365387294
-0.801931916821977,-0.6296058145171363,-0.7513068186697178,-0.7622550227898225,-0.6917095808344632,-0.71275061772541,-0.7507048490460922,-0.7182785461760083,-0.6205943005405604,-0.6829025274555062,-0.7240355089349901
-0.5927224959160723,-0.580227498391428,-0.6394699405657474,-0.7343601629534994,-0.5854516354378843,-0.5948727692682636,-0.6684580690229248,-0.7127742813916466,-0.6212308728771575,-0.7675526358915098,-0.7244400995676441
-0.6620496800775759,-0.7266705927216925,-0.6895635578193594,-0.7010205129202778,-0.5904872159986327,-0.758122831747541,-0.6085089992888403,-0.7047089144390178,-0.6111341965988499,-0.7297384747318933,-0.6341598454980228
-0.5755700022621125,-0.7115842948970806,-0.5821330935243875,-0.5496177903872197,-0.6395032540238316,-0.7240758411336479,-0.6523506635343128,-0.73127058674762,-0.6615528094619605,-0.742076915239358,-0.5768833969145205
-0.6929483504803726,-0.6102140210898279,-0.5611330071089028,-0.638692010394283,-0.5943790278733242,-0.591572930754041,-0.6720177869988718,-0.5489374997096673,-0.5751427946639055,-0.6059756777562086,-0.5668659941490362
-0.6685884800257991,-0.5619313527617457,-0.5962544285083756,-0.6218891865413653,-0.6551608132088784,-0.6617209326167122,-0.5181877962935599,-0.6248517190334338,-0.5983138632142114,-0.5739983706571197,-0.6215790211341385
-0.4982047687357106,-0.5336138365056381,-0.5034699544878337,-0.6133824923940784,-0.6131855427414857,-0.5542736994628336,-0.5751763730186836,-0.6262312259978806,-0.5816426239966144,-0.6051925460124962,-0.6717631491918531
-0.6700916007394293,-0.46329684894652257,-0.5161000601695775,-0.5089123422876981,-0.6661872707593071,-0.6127277491820304,-0.6362421933545446,-0.4900110861095302,-0.5074509323281662,-0.5824586826632038,-0.5850622856679218
-0.56001370505921,-0.622291070764193,-0.4933601137238405,-0.5137241002458074,-0.5537113854056404,-0.5014801865789962,-0.5945819105121148,-0.4846464740903714,-0.4700890792079931,-0.45724505092298623,-0.6566010918140028
-0.4665205535655375,-0.5412309440718495,-0.44167833781204624,-0.5205229863790671,-0.5445561857098826,-0.5133664161103417,-0.48892798480115657,-0.5773364205983296,-0.4291970444120797,-0.5864846947029965,-0.5224697709284394
